XCOORD,YCOORD
44.9484412,-93.16688517
44.051303,-92.4887239
47.50157798,-95.38302628
44.94585409,-93.08537231
46.6965717,-94.70171411
44.32639795,-94.49729429
44.97722156,-93.11746561
43.9629891,-92.22421901
46.35196526,-94.02862797
46.33444504,-94.45590392
44.76649957,-92.85925189
44.96782557,-93.27791694
44.94838243,-93.24985408
47.49124495,-94.91865301
43.94988983,-93.45655865
43.62706426,-96.27519968
45.21995825,-93.42818308
46.84451782,-92.43417191
45.06486996,-93.30048284
46.76998592,-96.53163443
45.60291287,-94.45661916
43.66322259,-92.03457847
44.94842682,-93.28809998
45.56682727,-95.53214302
45.08922213,-95.05515932
44.77566432,-93.31955272
43.60848774,-96.37647527
45.12560891,-95.08360514
44.95624192,-93.16789902
46.2845222,-96.07456493
46.25549221,-93.8220615
43.62728658,-96.27542165
46.83838431,-92.45777513
46.78094239,-92.10805458
44.86095155,-92.92302597
46.26706161,-95.18532729
44.98911508,-93.25364111
45.07285566,-93.34395119
45.02055876,-93.32631044
45.09410611,-93.77930747
44.42087931,-93.20297505
45.68833933,-94.86322152
45.66421386,-94.7303641
45.24926035,-96.25876543
45.87154781,-95.35222651
45.57128893,-96.33031065
45.11059429,-95.03852331
46.03723348,-95.83638818
46.04115853,-95.84403035
46.59944053,-96.34175829
47.21024413,-93.52891589
46.52827516,-95.33009627
44.97413395,-93.06606559
44.19666198,-93.94972012
44.93571678,-96.3499579
46.23899646,-94.47674557
44.50450777,-93.30213114
44.9399937,-93.13378165
46.84710163,-96.72022528
46.02623423,-95.80967867
45.83151563,-95.3882404
45.8309463,-95.38813427
45.86031609,-95.43184821
46.00920609,-95.75161748
45.78195331,-94.94366988
45.04349357,-93.28478259
46.8583942,-95.97906695
45.14502682,-93.15557329
46.57058201,-96.46574127
45.99706869,-94.86535263
44.73525494,-92.8526933
44.95557433,-93.26239607
46.79218506,-92.29860062
46.53505864,-95.84303013
46.36730458,-95.57300021
44.97044692,-93.35082872
44.95806905,-93.09076102
45.15948068,-93.3918446
47.5805179,-93.36569166
47.31246215,-94.87555337
44.86124858,-93.0689361
46.86300834,-92.46074866
45.26708016,-93.00955143
46.72430633,-92.22901328
46.63000053,-95.03374938
44.80331585,-93.20784718
44.78679882,-95.35472134
45.06994702,-93.29714834
46.65970326,-96.35001119
46.77691989,-96.5439566
46.84745511,-96.67987744
44.97456062,-92.95903562
45.11312545,-93.18841739
44.55031647,-92.9456903
44.95554107,-93.25621828
45.40056902,-93.89718907
45.180101,-93.53207729
46.2864551,-94.28003976
47.47919249,-92.87273529
47.40122939,-92.64334331
44.8913914,-93.03728873
45.01310115,-93.28062064
46.143277,-94.35191661
45.0590073,-93.24753396
46.02283686,-95.80217712
46.0271645,-95.81213266
46.23577941,-94.35242982
46.69888813,-92.27890162
45.74858128,-94.99192995
45.75004752,-94.99524779
45.75608081,-95.0097245
45.83177697,-95.19679299
45.71429588,-94.93381597
45.66448752,-94.73743732
43.65819821,-94.72400106
44.98450106,-93.28868334
44.02277675,-92.46738144
44.46384431,-94.01161614
46.98149276,-92.03220154
45.10800276,-95.50044045
44.89086117,-95.66223911
44.94461804,-93.34798834
45.01088866,-93.0889104
47.5521842,-95.01363536
45.15906262,-93.39151857
44.94559904,-92.86257297
45.03616917,-92.88503718
44.94735117,-92.95905498
45.06254297,-93.28659781
43.65212855,-94.09575371
46.21605985,-94.36067246
46.61840521,-96.35509128
44.94519788,-93.07786209
45.10177001,-93.18805719
44.95978857,-93.20492972
46.32544078,-94.87517353
44.97370631,-93.2487884
46.02777383,-94.42244951
44.86736053,-93.26809736
46.79619079,-92.17476372
44.94802319,-93.26884259
44.99846093,-93.26019811
43.62525151,-96.27992826
45.02051816,-93.21247924
44.93716607,-93.36976352
46.57120771,-96.32477349
44.2415247,-93.23884583
45.8730784,-95.37778713
45.02039524,-93.2268519
46.84712896,-96.69707016
47.23598025,-93.51609829
45.97244743,-94.3453253
46.01359935,-92.94169271
44.77211079,-93.24806144
45.56426492,-94.15336808
44.99176313,-93.11728049
47.23797735,-93.52838971
46.35575587,-94.20067982
46.7728391,-92.13390976
44.97620481,-93.25252179
44.79553,-93.20087065
44.98762247,-93.40060655
45.54808684,-94.22929342
45.54562461,-94.1730355
44.74674336,-93.35134071
46.87650484,-96.72562063
47.39575214,-94.77392017
46.18909819,-93.75935483
45.12672093,-93.47990299
44.21048634,-93.26467198
45.05297683,-93.29585552
45.73530803,-94.97513377
45.74143924,-94.98193478
44.76105187,-93.4021596
47.49181167,-94.88533112
46.66347165,-92.48000111
43.95467978,-95.74337529
44.94877455,-93.03487174
44.97154037,-93.31275335
45.1291483,-93.46190623
44.94830812,-93.2702276
45.41059769,-94.05446325
46.45031442,-93.26430215
44.94835647,-93.34869845
44.00721379,-92.45205453
45.12868372,-93.18430668
45.50353172,-93.23517979
44.92229517,-93.40585444
45.16764654,-93.2661557
45.08002448,-93.34593988
44.44923544,-93.01090849
45.30298406,-93.55225543
44.02127522,-92.41930829
45.10886308,-93.40592032
45.03054308,-92.96340245
44.77880279,-93.46954195
45.07995131,-94.19002307
44.71403326,-93.27925036
44.84235555,-93.32948465
45.54122495,-94.200233
46.8737797,-96.76786063
45.02221981,-93.29580931
44.950105,-93.37208076
45.0070954,-93.2370723
44.90817857,-93.35044973
45.03558334,-93.08808871
43.67001987,-92.97192884
45.21124238,-93.58498439
45.02388965,-93.28371815
45.09798979,-93.34627235
44.93955416,-93.27409301
44.8655888,-93.41898474
44.94919012,-93.2982565
45.06486964,-93.8277906
44.94345678,-93.40003097
46.39010544,-92.89067407
47.16748324,-93.1337573
43.94884409,-95.73126265
44.93422263,-93.22038196
44.94062179,-93.22861874
44.91738535,-93.14196888
45.01292808,-93.30133716
45.5684711,-94.13374731
44.97354282,-93.24888555
44.91245678,-93.0718931
45.19972653,-93.34296415
45.50132116,-93.54222853
45.10332948,-95.04276135
44.84792721,-93.30878482
45.29788822,-95.6293343
44.30332988,-93.30542807
44.90884102,-93.09599738
45.00090547,-93.26460156
45.98588782,-95.69405225
46.82798544,-96.75354317
45.1332718,-93.26755395
44.72712042,-93.20752571
45.05604118,-93.18779972
45.12402447,-93.18823795
44.45508929,-93.16467572
45.20202232,-93.3912575
45.63384358,-93.1516829
47.69188313,-94.62495646
44.9085976,-93.3505059
45.15858503,-93.16540693
44.94151009,-92.93184646
45.00087478,-93.04671002
46.8463119,-96.65136719
46.8773694,-96.27242699
44.88344875,-93.080437
45.90269793,-95.52268764
44.74545227,-93.28208871
46.86585666,-94.7233883
46.93638274,-94.95290979
44.7393524,-93.03587847
47.35540236,-96.82659182
45.45917452,-93.00059004
45.56899594,-94.32836999
44.91491823,-93.44992602
47.23585138,-93.52831989
45.06985906,-93.29432456
44.8980703,-93.32898603
46.9329951,-95.07932804
44.64712558,-93.13666682
45.15243545,-93.87477949
45.03908491,-93.09357645
45.49615888,-92.97838374
44.14488998,-94.00206532
46.62271673,-95.85701313
44.41271954,-93.95912882
44.95671735,-93.06355071
45.14156996,-93.39193727
44.84431235,-93.27589501
45.22809786,-93.56161724
47.42505226,-92.94259826
45.14258839,-93.18707574
44.98011141,-93.32170544
45.16352507,-93.01752782
44.93660501,-93.28425832
45.54818624,-94.19021593
44.9991391,-93.28201452
47.60176848,-92.5062544
44.87836436,-93.3291046
46.34054283,-96.53592865
44.18107575,-94.00730542
44.16724312,-93.94914202
44.77615446,-93.54772299
44.76214953,-93.16622583
44.940425,-93.24734533
44.77742131,-93.32599319
44.94470516,-93.29838755
44.71401177,-93.17584373
45.55234217,-94.18791559
46.80906191,-92.07539395
44.96894395,-93.28843082
44.95580773,-93.00524964
44.86195632,-93.29511198
44.82620579,-93.10130445
45.26600089,-93.23479054
44.9395152,-93.29080603
45.19398279,-93.55251734
44.15996453,-93.9679185
47.42078109,-92.92539115
46.35676035,-94.21804265
45.0324252,-93.43417851
45.05608412,-92.80899422
44.91953438,-93.34844697
46.0805079,-94.49399589
47.49693306,-92.40797718
45.20407406,-93.37573455
45.20913461,-93.66160043
45.20076239,-93.39179193
44.74016411,-93.13569464
44.89445749,-93.32521555
44.9553092,-93.28805391
45.14995196,-93.24587443
44.97707564,-93.29441267
44.96485064,-93.10593955
44.81828452,-93.32948809
44.94902832,-92.96012708
44.84072269,-93.29364104
44.77216236,-93.94581353
45.19958756,-93.35738185
45.62300985,-94.79396467
45.19244396,-93.0735637
45.06099659,-93.18695563
45.57261869,-93.20372861
44.77894601,-93.50506707
45.2242224,-93.39875741
44.83836056,-93.09962094
44.89203085,-93.58093237
44.91014958,-93.14420675
47.41794575,-94.86367934
45.02286182,-93.14671052
45.07924407,-93.02324903
44.88983207,-93.39065268
44.97108087,-93.4326488
44.95670893,-93.10744583
45.01325856,-93.3197843
45.0131737,-93.24823447
44.95731753,-93.26778922
44.03132291,-92.48818642
44.90757736,-93.41925256
44.95341082,-93.26009834
44.43651163,-95.80243308
44.4466701,-95.79365985
45.20851152,-93.40718011
45.44552854,-93.63662152
45.03544292,-93.19106165
45.31899868,-92.93118767
45.16832403,-93.23527947
43.65221637,-94.09255307
45.12364491,-93.15006148
45.06893297,-93.25979516
44.02952767,-93.52254419
44.97825676,-93.06600405
45.22486021,-93.30652215
47.49641155,-94.91265835
45.17354,-93.91509134
44.91741881,-92.87750729
44.96677455,-93.27210974
44.97062314,-93.28780389
44.96628569,-93.25267501
45.01208944,-93.46083993
44.97603511,-93.34280932
44.95663381,-93.12390446
44.96639347,-93.27210794
46.9813004,-94.95183151
44.89083351,-93.08314896
43.53576471,-93.36871146
45.07518822,-93.33127365
45.16380294,-93.52126011
45.21718842,-93.5957747
44.98892893,-93.02521223
45.84656177,-94.86836526
44.73819317,-92.88324979
45.03558198,-92.83307743
46.07069554,-94.10316786
44.03054135,-92.48814032
43.99888051,-92.24901401
46.90737917,-95.04800785
44.5864585,-95.86866936
43.8758648,-95.11317141
44.17082576,-93.94914653
44.08038597,-93.20799929
45.16361957,-93.01694996
44.08903148,-93.21995501
45.06528781,-93.37564349
47.42998299,-92.92258802
44.97367069,-93.28824863
44.96563221,-93.27961955
44.96603918,-93.26061864
44.97607649,-93.40036508
44.96266152,-93.40059383
44.91744917,-93.06361647
43.92421077,-91.38405664
44.45839033,-93.16162523
44.97417055,-93.40051288
45.03361571,-93.21823796
44.66019963,-96.44959961
44.96433442,-93.2385489
45.04927333,-93.44526127
44.93858126,-93.22709878
44.95552299,-93.17197422
44.95937262,-93.47206361
45.02260178,-93.08786705
44.83666431,-93.24107449
44.81005999,-93.33137523
46.73879676,-92.39817628
44.98844488,-93.07372189
44.95552997,-93.24287771
44.32590238,-93.95557506
44.89098421,-92.92869957
44.95224453,-93.08275537
45.32165273,-93.56206163
43.67332946,-95.51105125
46.8113632,-95.8500778
44.17276133,-92.48421286
44.95608184,-93.07424399
44.3102325,-93.3332558
44.99912143,-93.27768213
44.73750276,-93.28519242
45.38287521,-92.7487202
44.9677336,-93.28191581
44.76707789,-93.27790063
45.0644227,-93.24786889
44.83521605,-93.17393613
44.94231421,-93.35014754
45.03509902,-93.28827589
45.03379699,-93.3188171
44.92379914,-92.95424581
44.69575479,-93.25790063
44.98266373,-93.3083409
44.96170347,-93.29212841
44.83347869,-93.18501559
45.53882768,-94.20293538
45.00879176,-93.29441911
45.01377988,-93.10609805
44.59959138,-95.17459298
45.07435555,-93.28692575
44.95195853,-93.26778778
43.67291798,-92.97735286
46.07954192,-94.49210829
44.98376156,-93.38041152
44.93921179,-92.8918859
44.97749822,-93.01581763
43.86668983,-95.11047024
44.71697344,-93.01365353
44.95316883,-93.36059839
44.69384531,-93.28465979
46.57321943,-95.28042778
45.10496252,-93.04993606
45.97592739,-95.3126005
45.09229662,-93.35252586
44.90981583,-93.15333281
45.05010619,-93.2182835
45.08925605,-93.40231488
44.98478347,-93.08982771
44.96272738,-93.2779091
44.86199313,-93.51134919
43.64884279,-93.37358351
45.29394294,-93.80028886
44.9649126,-93.28552079
47.21763636,-93.52882259
46.80045303,-92.13216768
46.80443998,-92.15377824
45.55225981,-94.63931145
45.07290878,-93.29992812
44.96618422,-93.26384013
45.13440515,-93.44903745
44.77563298,-93.59116311
45.16067728,-93.23017647
46.93826382,-91.91164081
44.87090874,-94.37560265
47.92110206,-91.93805323
44.18810748,-93.98327119
44.95017104,-92.95862365
46.21051927,-96.10278822
44.44889877,-92.26582951
44.83602958,-93.08510617
44.68863156,-93.02062141
47.52576725,-92.53985376
44.95152112,-93.08184199
46.87380861,-96.76785643
45.07923581,-93.05587046
45.73587643,-94.21667404
45.07643832,-93.71720716
45.37905584,-92.87875386
44.93460835,-95.22829283
44.9372893,-95.40416556
48.71764321,-96.91096935
44.91311152,-93.27464521
43.96295988,-94.6672815
45.87693804,-94.32323976
46.34045662,-94.64739107
44.89078332,-94.3755403
45.47852131,-94.20003989
44.96752271,-93.08723293
46.88132826,-96.76266156
44.8905358,-93.27306347
44.96401492,-93.21284344
45.12360686,-93.42807074
45.46308696,-94.28460626
44.94673517,-93.28823644
45.18458147,-93.23294516
45.98932527,-95.97611754
45.385972,-94.69291409
45.37807035,-94.09704031
45.21252743,-93.58704622
44.93634859,-92.96235922
48.02076477,-97.02075486
44.64037954,-93.14529236
44.29224922,-93.96634179
44.83376015,-93.15971974
44.02786654,-92.44875414
45.0367547,-93.32942156
45.80800646,-95.20175631
44.91976759,-93.27390119
44.0150117,-92.4550427
44.99150005,-93.30337695
45.0953007,-93.19012516
44.0515716,-92.60849263
44.90927125,-93.26710014
44.02957863,-92.48872579
44.98455998,-93.27245349
44.95039547,-93.09734587
44.86191356,-93.30856456
45.01801076,-93.34929225
44.99909968,-93.28024674
45.13214958,-93.4418292
45.00598317,-93.28498397
44.71116638,-93.02980785
45.03922378,-93.3703134
44.98737456,-93.24890636
43.60898483,-96.39570128
44.79783889,-93.2179663
44.86039622,-93.14582393
44.29466236,-93.27807448
43.7605638,-94.16573471
45.09545599,-93.354694
45.03690435,-93.28794489
44.16060081,-93.14617987
45.13932018,-94.83921817
45.62674302,-93.06306994
44.03541453,-92.55112449
45.64096843,-92.99201467
45.49416392,-94.05514656
44.05868715,-93.41209437
45.88299298,-94.76595168
45.48630532,-93.63427578
44.65880777,-93.67028265
46.7307583,-92.18071935
46.75134496,-92.15906808
44.85689592,-93.3935375
46.86603833,-91.9629814
44.98161856,-93.34891013
45.07304156,-93.18516636
44.20333514,-93.76094307
45.20411329,-93.35398691
44.94601394,-93.10566001
45.05833292,-93.37529589
44.96670562,-93.03136649
46.10104817,-92.87479989
45.57054172,-94.17245043
46.78232585,-92.10804634
45.14943891,-93.29070856
44.0069851,-92.46274313
44.02347027,-92.46017155
44.93242902,-93.34333438
45.12545835,-93.33565554
44.93601416,-94.85924014
44.15839064,-93.9846639
44.9482054,-93.27023551
44.87809144,-94.37547567
44.707193,-93.41191448
44.97740376,-93.08772783
45.55227189,-94.19855283
45.11836535,-95.04439019
43.68984153,-95.48453166
44.52920151,-95.07435857
44.29062363,-93.28932829
44.98700667,-93.28799446
44.36871109,-93.29255053
44.69400581,-93.43461186
44.0467772,-92.48620912
43.66350643,-94.74008896
46.7639233,-92.1251917
43.66651665,-92.98361529
44.82855282,-95.60110238
45.38870288,-96.51226668
45.0333804,-93.40848865
44.61501646,-94.71056572
44.08947425,-92.53889616
45.54951379,-94.16018008
43.96859824,-92.46302052
44.24104569,-94.43670252
43.65993716,-93.19016542
47.47871753,-94.88114294
44.946611,-93.28896626
44.92576556,-92.95387881
44.77427866,-93.29035813
44.56804298,-93.37912684
44.80096255,-93.62931895
44.01209926,-92.43518217
44.77245403,-93.28852996
44.83423028,-93.23870779
45.84379963,-95.38753957
44.81190926,-95.53423648
43.51352021,-95.68331713
43.87124377,-93.27709584
44.29076417,-92.67042527
45.08338224,-93.4810462
44.83352888,-93.17232433
44.04979493,-96.30773084
45.20611162,-93.35446638
43.99739888,-94.58959675
44.75984348,-93.20725881
44.93848384,-93.31955233
44.80615524,-93.6412595
44.94863799,-93.34980491
45.56572302,-94.18933007
43.64782931,-93.36872217
45.09431826,-93.47658002
44.05794323,-92.49614942
43.63730469,-96.05135494
45.57257718,-93.20562739
45.61979448,-94.20615912
45.51493778,-94.1598741
44.66375596,-93.63582536
43.67964277,-94.44361228
43.66182609,-94.118606
44.73531297,-93.03512744
45.1430965,-93.83476946
45.54994045,-94.21416196
43.94029677,-91.63227638
45.2800484,-93.74459579
45.1236886,-93.50700694
45.55798909,-94.16332253
45.56308386,-94.22919969
44.16612883,-93.99262191
45.44411498,-93.78895974
44.89577487,-94.354383
45.33234618,-93.73696896
45.01849049,-93.66031062
45.5477102,-94.17733281
45.29245951,-93.99934518
44.1143338,-92.24914247
44.94833009,-93.27962394
45.27233026,-93.73008526
45.26641617,-93.71927083
44.86584694,-93.24801399
44.01713581,-92.48400327
45.05110539,-93.67778182
45.10831739,-93.46645677
44.71713223,-93.17675412
44.29111465,-92.43722465
44.94339431,-93.08034481
44.06520463,-92.4875991
44.05763737,-93.24994193
44.31548389,-92.68117578
44.75219307,-93.40928365
45.41728216,-94.07320029
45.41728826,-94.07255113
45.39665759,-94.02867496
45.02618602,-93.52905431
44.69132683,-93.22944159
45.26649034,-93.71959555
45.33255562,-93.70608793
45.59076872,-94.1328666
44.03614978,-92.60833517
45.33244114,-93.74217558
45.04021159,-93.39039871
44.18075333,-93.98617536
44.21659956,-93.2715994
44.02148721,-92.48399582
44.03753238,-91.71140668
43.91145714,-91.36101935
44.08444238,-93.2061179
45.0497409,-93.36009318
45.56514737,-94.31041279
44.9831723,-93.28716127
44.04693544,-92.47074446
44.07421236,-92.48894302
45.3704609,-93.23159754
44.02451995,-92.46319277
45.58670009,-94.29034626
44.67408156,-93.17345715
45.0354599,-93.24988337
45.36926927,-94.73237359
45.02402213,-93.24311765
44.9198628,-93.20763509
45.03853543,-93.2246282
45.3111174,-95.62417775
45.0027235,-93.14647112
45.16895737,-93.53178779
45.61783717,-94.57322534
44.94836902,-93.25251139
44.87938882,-92.96421877
44.96650745,-93.04505502
44.96876997,-93.2875274
44.94834287,-93.27966755
44.80971073,-94.37572166
45.46219642,-93.75812171
44.41101246,-92.16605185
44.71829391,-93.24130565
44.46807687,-93.29244606
44.72733353,-92.89023486
44.82897898,-93.50466801
45.45672383,-93.14539841
44.46692858,-93.29246028
44.9047553,-93.1721881
45.07222586,-93.31147376
45.32102387,-93.23598995
45.16400858,-93.23012591
44.95555616,-93.12647248
44.45036015,-95.78350652
44.84542747,-92.98646877
45.10047145,-93.40168071
44.05711571,-92.44226939
45.09436157,-93.3766429
44.98547377,-93.26332234
45.25211841,-93.80552033
44.93629427,-93.42122125
44.97743842,-93.03549314
44.91002303,-93.15295126
45.21493391,-93.6540641
44.77773833,-93.64236279
44.7941384,-93.4019952
45.12818904,-93.23578692
44.73911599,-93.06713016
45.19332514,-93.52705905
45.12358919,-93.42833639
45.16859002,-93.8606164
44.98629458,-93.02526385
44.96798252,-93.25976637
45.04044403,-93.28514371
44.85705011,-93.43571207
45.11887659,-93.23949169
45.16379261,-93.0407168
44.11162077,-92.60747971
45.00679717,-93.21358346
45.12338409,-93.44765905
44.8854314,-93.24698706
44.9958717,-93.56143588
44.50548059,-92.91750623
45.56593806,-93.7378463
44.66101402,-93.7885951
47.04742946,-91.66666349
45.05025785,-93.75458795
44.89762539,-93.13296954
45.0866429,-93.27516443
44.79603344,-93.45040225
45.30691907,-93.60854024
45.29614216,-93.78810723
45.05456,-93.35189097
44.17385652,-92.56294807
44.27449386,-92.65758135
45.24935352,-93.50856531
43.51976869,-93.35435866
43.52365455,-93.3550624
44.90943303,-93.26720012
45.61239615,-93.73751748
44.99342202,-93.80532592
45.01893094,-93.2880188
44.9914349,-93.28597467
44.94154004,-93.27488803
44.85603203,-93.53598282
45.25953425,-93.01678031
45.0647404,-93.2038256
44.88348256,-93.0999171
44.95554193,-93.242892
45.7377645,-93.70955371
44.86302486,-93.56164488
45.03704059,-93.0752992
45.52313685,-93.57897072
44.73640479,-92.85269666
44.80966273,-92.92170461
44.98459652,-93.38019305
44.22535362,-94.02767123
45.05726519,-93.26295286
45.01701642,-93.21716557
45.30220893,-93.30621591
44.75773015,-93.46979974
44.17736843,-93.96883362
44.7326711,-92.83573621
44.89262799,-93.03691573
44.2910741,-93.31121463
46.97742927,-96.50108723
45.51328343,-94.28244116
45.58138364,-94.09900502
44.69971022,-93.0550085
44.5589912,-92.52370685
45.11663422,-93.52175547
43.64861263,-94.45552981
45.04675941,-93.00517388
45.40835234,-93.62591354
45.21700732,-93.85017238
45.03528727,-92.8478204
44.94473408,-93.41230557
47.22020611,-93.52875813
44.86325422,-93.09082626
44.12083725,-93.24703366
43.71896258,-91.44341409
45.38600109,-94.7321547
44.60085555,-93.29856137
44.86012389,-93.09735834
43.6679858,-93.32330342
43.69071474,-93.31932817
43.50192906,-93.35446376
45.49589598,-94.24211438
44.23906495,-93.28050324
44.5179427,-93.29195865
44.30683141,-93.30948687
43.91468311,-91.58859101
44.48556514,-94.14130206
44.68098496,-94.17807284
44.08249444,-93.2469798
43.63739642,-96.04506202
44.90300065,-93.24757624
44.89096521,-93.27673782
43.76117403,-91.34423089
43.89233085,-92.86132874
43.86860211,-93.27612571
44.89050837,-93.30640887
45.39725743,-94.02976759
45.54743544,-94.18779357
43.81794921,-93.29021057
45.17672822,-93.86597864
45.19010041,-93.87579143
45.09880029,-93.50857564
44.48305451,-93.8911111
44.39389361,-94.06654909
44.19076451,-94.17411905
44.31855609,-93.91601019
43.95286213,-92.35268673
44.07314921,-92.50447911
43.95589683,-92.23900307
44.17538992,-92.56526689
44.16536364,-92.41898929
43.67262077,-92.96961701
44.90163302,-93.2626729
45.10331287,-93.5120208
44.98127342,-93.27016427
44.1546991,-92.47375209
44.91928443,-93.2749428
44.89832494,-93.27478928
45.43530106,-94.4248422
45.24135856,-93.66301968
45.56067512,-94.16534261
45.27554005,-93.0056669
45.35680706,-93.56253879
44.98906519,-93.28875539
45.63028015,-94.57446964
45.13773416,-93.45996645
45.08024812,-93.39393822
45.2609821,-93.52808396
45.58759398,-94.16511687
44.87587041,-93.43654407
44.89259534,-93.41747744
44.97614433,-93.54167129
44.68235294,-93.61745678
44.90000119,-93.27501174
45.3111467,-93.64368893
44.96650775,-93.28767594
44.92698257,-93.27487223
45.19825596,-93.03002129
45.25130195,-93.02400699
44.94922003,-92.89986137
45.4011871,-93.56519678
45.09612063,-93.05202664
44.95186717,-93.17919491
44.02938316,-92.48910119
45.14384599,-93.18474926
44.95086411,-93.00933784
45.20504109,-93.39636183
44.92761533,-94.05321419
45.10860459,-93.30107751
45.39500748,-94.02572442
44.95171712,-93.11897992
44.9519198,-93.14173529
44.88642205,-93.24707171
44.70904922,-93.28447382
44.80457454,-93.20786101
45.54872473,-93.63458683
45.33263214,-93.72429556
44.47136927,-93.29236506
44.05954863,-92.4971929
43.95966019,-92.38268954
43.99439331,-92.48475536
44.00421941,-92.48308615
44.05389343,-92.49396408
44.92044748,-92.8627134
44.54609775,-94.01795043
45.0304287,-92.9632413
44.94972525,-92.81587434
44.94817937,-92.93673023
45.03601672,-92.93279069
44.86306094,-93.39604439
44.75958372,-94.16258188
44.02257923,-92.48175735
45.59799151,-94.38353935
44.96595868,-93.08927041
45.01172704,-93.0889117
45.48796304,-94.14811033
45.08338116,-93.40251241
44.89802063,-93.08252482
44.92000875,-93.27483898
44.48617363,-93.58546358
44.25091965,-92.79139626
44.05934718,-93.19381759
44.29092644,-92.43770401
44.01442926,-92.48621916
44.89035936,-93.2905127
45.04086388,-93.28487704
45.06898002,-93.24718473
45.06478118,-93.2023201
45.08437232,-93.40241179
43.83070195,-93.28906135
43.53478498,-93.35507531
43.50768172,-93.35549247
43.62937899,-93.32789798
43.88651436,-92.48616049
45.13801965,-93.27336428
44.55323809,-93.57397097
45.13158793,-93.39133054
44.87685074,-93.29751959
44.96579086,-93.46009332
45.16453201,-93.2301179
43.6156301,-93.70811026
45.09827535,-93.77109162
44.2302391,-92.47600448
45.03418662,-93.45268691
45.05575891,-93.28694027
45.12528653,-93.48435889
44.93501433,-93.45630649
44.97223227,-93.4598227
44.85997173,-93.0970366
43.99142322,-91.67228167
45.05566424,-93.13005566
44.86012389,-93.09735834
45.05467849,-93.1255373
45.28201719,-92.9842924
45.13049096,-93.42631548
45.19109766,-93.88975083
44.92912836,-93.14371777
44.95169903,-93.02967781
44.95168918,-93.05594785
43.992854,-92.46292296
44.09191872,-93.95507566
44.95175402,-93.12013384
44.28288526,-92.67281232
45.11167746,-93.18835881
44.86640333,-93.42050334
44.2239771,-92.08902062
43.95224516,-92.35818041
44.77102062,-93.91970987
44.88802029,-93.29612975
44.97587153,-93.50924626
45.21237916,-93.58623602
44.74413028,-93.27641071
44.51878032,-93.29228244
45.20542801,-94.31695216
44.77321823,-93.27761408
45.38052727,-94.71199227
44.78409004,-93.39852689
45.56570733,-94.18799555
45.09450359,-94.83927682
43.97078496,-92.47988498
45.46183505,-94.36382175
44.95047308,-93.13632661
44.11367294,-93.24650123
47.31467788,-93.3331084
45.55601825,-94.13516713
43.74131623,-96.21283413
44.80456724,-93.18880411
45.2021338,-93.33215486
46.36100931,-94.21799018
44.28246296,-94.83879712
45.11010853,-93.46878549
45.41261302,-94.55672121
44.89174686,-93.39897539
45.56578028,-94.18800686
44.92685947,-93.27551526
44.89132673,-93.39924054
44.88864198,-93.70514254
44.08960243,-93.21675128
44.89132645,-93.39932096
46.28716148,-96.11706631
45.11799128,-93.47929165
44.9606079,-93.24289578
44.88994024,-94.37170052
46.8113513,-95.8428951
46.67508967,-92.97769445
46.64472819,-93.61231019
45.72345974,-94.9290862
44.97684603,-93.09043164
45.57324557,-94.18305443
47.36546604,-94.86283872
44.96679913,-93.24577037
44.45773848,-95.61458572
45.57994646,-94.1812858
45.18951121,-93.39673904
44.71467113,-93.29708709
45.11703658,-95.04547299
44.1718337,-94.01614043
44.74427935,-93.17667908
45.00623828,-93.23198988
46.29545645,-96.05774957
44.18873763,-94.49432713
43.60875498,-96.37774913
45.5603594,-94.24005174
43.63791514,-96.17712784
44.95457907,-93.17944646
44.94838368,-93.27968524
45.30905977,-93.23540027
45.0146435,-93.50742682
44.02538114,-92.46735482
45.05581581,-93.1308087
45.02082676,-93.18940397
43.89377352,-95.08336687
44.3095196,-94.45773062
45.05842688,-93.29903265
44.51335796,-95.89269369
45.12517063,-95.05403671
45.05024475,-93.15440178
44.48322885,-93.0798061
44.78184966,-93.16655036
44.92806937,-93.38565874
47.78336274,-92.73622229
44.9083184,-93.41815627
44.69770723,-96.26184089
46.80047323,-92.13216268
44.7805739,-93.27198281
44.87745758,-93.03107724
45.15742315,-93.23014148
44.90456566,-93.1620069
44.44366239,-95.76063917
44.08369939,-93.21601047
45.07425507,-93.14731367
44.54317742,-92.94491797
43.62078632,-95.5798125
44.94845495,-93.3959335
44.86186107,-93.28855416
43.9925611,-92.43995409
45.12515149,-95.05928007
45.05270019,-93.24768048
44.29033471,-93.26993913
45.55342574,-94.19045027
45.59054641,-94.18832425
44.73933456,-93.26845218
44.88971872,-93.35535009
44.96268825,-93.26119176
44.95672688,-93.06355072
44.97053513,-93.26651656
44.93420281,-93.16196171
44.87419892,-93.26801857
44.89131401,-93.27432701
44.80470201,-93.21456283
44.87418389,-93.03596215
44.94781965,-93.09815633
44.95219324,-93.15672101
44.7169593,-93.16715372
44.99188775,-93.07622357
43.87659601,-92.48856421
44.97889826,-93.76748917
45.32941832,-93.42255514
44.31490457,-94.4705541
45.40184578,-93.05708556
44.52955498,-93.9073409
44.10024582,-93.22625434
44.98782495,-93.25984138
45.57674081,-94.18250385
44.77697593,-93.27817382
47.49817615,-92.39967133
44.17434956,-93.94877308
44.94664121,-93.26777934
45.21373064,-93.66454313
